CourseCode,CourseName,Origin,Question,OptionA,OptionB,OptionC,OptionD,OptionE,OptionF,Answer,RelatedTextbook,RelatedChapter
BSCN9200,Family Health,AI,Hyperventilation during labour may cause:,Hypertension,Tingling and dizziness,Bradycardia,Fever,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,7 - Pain Management During Labour and Birth
BSCN9200,Family Health,AI,An epidural is administered into the:,Subarachnoid space,Epidural space,Pia mater,Ventricular space,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,7 - Pain Management During Labour and Birth
BSCN9200,Family Health,AI,Pain relief technique using light rhythmic stroking,,,,,,,Effleurage,Leifer's Introduction to Maternity & Pediatric Nursing,7 - Pain Management During Labour and Birth
BSCN9200,Family Health,AI,Breathing imbalance causing tingling and dizziness,,,,,,,Hyperventilation,Leifer's Introduction to Maternity & Pediatric Nursing,7 - Pain Management During Labour and Birth
BSCN9200,Family Health,AI,Space where epidural is administered,,,,,,,Epidural space,Leifer's Introduction to Maternity & Pediatric Nursing,7 - Pain Management During Labour and Birth
BSCN9200,Family Health,AI,Technique using firm pressure on lower back,,,,,,,Sacral pressure,Leifer's Introduction to Maternity & Pediatric Nursing,7 - Pain Management During Labour and Birth
BSCN9200,Family Health,T,Magnesium sulphate is used for which purpose?,To induce labour in post‑term pregnancy,To prevent preterm labour,To protect the neurological status of a fetus,To enhance fetal movement,,,C,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,T,What is the likely cause of ineffective labour in a patient with polyhydramnios and weak contractions?,Ineffective pushing due to fatigue,Increased uterine tone from oxytocin,Decreased uterine tone from magnesium sulphate,Decreased uterine tone from overdistention,,,D,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,T,What is the most important risk to assess for after an amniotomy?,Fetal tachycardia,Umbilical cord prolapse,Maternal tachycardia,Hypotonic contractions,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,T,Which statement indicates understanding of complete placenta previa?,Pregnancy will not go past due date before induction.,HCP will monitor for rupture of membranes weekly.,Baby will be born by caesarean.,Baby will likely be preterm.,,,C,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,T,What is used to assess cervical readiness for induction?,Apgar score,Bishop score,Amniotomy,Prostaglandin secretion,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,T,Which are pharmacological methods to stimulate contractions?,Prostaglandin gel,Amniotomy,Oxytocin administration,Nipple stimulation,Version,,A|C,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,T,Active genital herpes is an indication for induction of labour.,TRUE,FALSE,,,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,AI,A contraindication to induction is:,Post‑dates pregnancy,Placenta previa,Mild hypertension,Maternal fatigue,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,AI,A major risk of amniotomy is:,Hypertension,Cord prolapse,Hypoglycemia,Polyhydramnios,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,AI,Oxytocin induction requires:,Intermittent monitoring,Continuous fetal monitoring,No IV access,Avoiding vital signs,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,AI,Uterine tachysystole is defined as:,<3 contractions in 10 min,>5 contractions in 10 min,Contractions lasting <30 sec,Irregular contractions,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,AI,Induction contraindication involving placenta location,,,,,,,Placenta previa,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,AI,Major complication risk of amniotomy,,,,,,,Cord prolapse,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,AI,Medication requiring continuous fetal monitoring,,,,,,,Oxytocin,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,AI,>5 contractions in 10 minutes,,,,,,,Uterine tachysystole,Leifer's Introduction to Maternity & Pediatric Nursing,8 - Nursing Care of Patients With Complications During Labour and Birth
BSCN9200,Family Health,T,What is the nurse’s best action when a non‑English‑speaking patient requires postpartum discharge teaching?,Have a family member interpret.,Use a translation dictionary.,Provide written instructions with illustrations.,Use an impartial translator.,,,D,Leifer's Introduction to Maternity & Pediatric Nursing,9 - Nursing Care of the Postpartum Person and Family After Birth
BSCN9200,Family Health,T,A breastfeeding patient reports cramping after feeds (afterpains). What is the best pharmacological intervention?,Opioid,Mild analgesic,Anesthetic,Tocolytic,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,9 - Nursing Care of the Postpartum Person and Family After Birth
BSCN9200,Family Health,T,Which hormone is responsible for breastmilk production?,Prolactin,Oxytocin,Endorphin,Progestin,,,A,Leifer's Introduction to Maternity & Pediatric Nursing,9 - Nursing Care of the Postpartum Person and Family After Birth
BSCN9200,Family Health,T,The acronym REEDA is used to assess:,A perineum or Caesarean incision,Breasts for lactation,Risk of blood clot,Status of hemorrhoids,,,A,Leifer's Introduction to Maternity & Pediatric Nursing,9 - Nursing Care of the Postpartum Person and Family After Birth
BSCN9200,Family Health,T,Put the types of lochia in correct order.,"3, 1, 2","2, 1, 3","1, 3, 2","3, 2, 1",,,A,Leifer's Introduction to Maternity & Pediatric Nursing,9 - Nursing Care of the Postpartum Person and Family After Birth
BSCN9200,Family Health,T,Which are danger signs in the postpartum period?,Fever > 38°C,Lochia serosa at 2 weeks,Breast engorgement at 36 hours,Sudden onset of headaches,Prolonged depressive feelings,,A|B|D|E,Leifer's Introduction to Maternity & Pediatric Nursing,9 - Nursing Care of the Postpartum Person and Family After Birth
BSCN9200,Family Health,T,Which statements are accurate about postpartum expectations?,Breasts firm/uncomfortable by end of first day.,Uterus returns to pre‑pregnancy size by 6 months.,Call HCP if discharge returns to bright red rubra.,Afterpains decrease within 48 hours.,Water‑soluble lubricant may be needed for intercourse.,Temporary increase in blood flow during ambulation.,C|D|E|F,Leifer's Introduction to Maternity & Pediatric Nursing,9 - Nursing Care of the Postpartum Person and Family After Birth
BSCN9200,Family Health,T,Fluctuating crying and anxiety at 3 weeks postpartum are normal.,TRUE,FALSE,,,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,9 - Nursing Care of the Postpartum Person and Family After Birth
BSCN9200,Family Health,T,"A postpartum patient presents with right‑leg edema, calf tenderness, pain when walking, and redness. What do these symptoms most likely indicate?",Deep vein thrombosis (DVT),Superficial vein thrombosis (SVT),Pulmonary embolism,Muscle fatigue,,,A,Leifer's Introduction to Maternity & Pediatric Nursing,10 - Nursing Care of Patients With Complications After Birth
BSCN9200,Family Health,T,A patient with mastitis wants pain relief but wishes to avoid medication. What is the best instruction?,Wean the infant ASAP.,Avoid breastfeeding and pumping.,Nurse more frequently than usual.,Apply moist heat to the affected area.,,,D,Leifer's Introduction to Maternity & Pediatric Nursing,10 - Nursing Care of Patients With Complications After Birth
BSCN9200,Family Health,T,A 4‑week postpartum patient reports persistent red lochia and pelvic heaviness; fundus is firm at the umbilicus. What is the likely cause?,Dehydration,Subinvolution of the uterus,Cervical laceration,Clotting disorder,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,10 - Nursing Care of Patients With Complications After Birth
BSCN9200,Family Health,T,Which assessment is an early indicator of hypovolemic shock in a postpartum patient?,"HR 135, BP 100/85, RR 24","HR 80, BP 125/95, Temp 38.5°C","HR 90, BP 106/80, RR 20","HR 150, BP 106/80, RR 16",,,A,Leifer's Introduction to Maternity & Pediatric Nursing,10 - Nursing Care of Patients With Complications After Birth
BSCN9200,Family Health,T,Which is a sign of puerperal sepsis?,Temp 37.8°C in first 24 hours,Temp 38°C lasting for 2 days,WBC 20 × 10⁹/L,Pulse of 60,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,10 - Nursing Care of Patients With Complications After Birth
BSCN9200,Family Health,T,Which term describes impaired sense of reality in the postpartum period?,Postpartum psychosis,Postpartum depression,Postpartum anxiety,Postpartum blues,,,A,Leifer's Introduction to Maternity & Pediatric Nursing,10 - Nursing Care of Patients With Complications After Birth
BSCN9200,Family Health,T,Primary (early) postpartum hemorrhage results from which causes?,Retention of placental fragments,Subinvolution of the uterus,Uterine atony,Lacerations of the reproductive tract,Hematomas of the reproductive tract,,C|D|E,Leifer's Introduction to Maternity & Pediatric Nursing,10 - Nursing Care of Patients With Complications After Birth
BSCN9200,Family Health,T,Which are signs of mastitis?,Redness in breast,Heaviness in breast,Fever/chills,Abscess in one breast,Milk leaking from nipples,,A|B|C|D,Leifer's Introduction to Maternity & Pediatric Nursing,10 - Nursing Care of Patients With Complications After Birth
BSCN9200,Family Health,T,Parents are concerned about scalp swelling that crosses suture lines. What is the best response?,Notify the HCP immediately.,Apply an ice pack.,"Don't worry, enjoy your baby.",This will gradually subside without treatment.,,,D,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
BSCN9200,Family Health,T,Which problem is the priority for the newborn?,Thermoregulation,Nutrition,Parent–infant attachment,Jaundice,,,A,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
BSCN9200,Family Health,T,Why might a newborn girl have blood‑tinged mucus in her diaper?,Urinary tract infection,Urinary reflux disease,Hormonal withdrawal from mother,Excess FSH,,,C,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
BSCN9200,Family Health,T,A newborn’s temperature is 36.3°C. What should the nurse do first?,Document the findings,Place newborn skin‑to‑skin,Place under radiant warmer,Wrap in a blanket,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
BSCN9200,Family Health,T,What is usually included in newborn discharge teaching?,CPR training,Return appointments for well‑baby care,Proper use of car safety seats,Potential birth control methods,Basic infant care,,B|C|E,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
BSCN9200,Family Health,T,Which assessments are included in the NIPS scale?,Activity,Facial expression,Consolability,Arm movement,Leg movement,Cry,B|D|E|F,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
BSCN9200,Family Health,T,Which are risk factors for low blood glucose after birth?,Hypothermia,Large for gestational age,Congenital heart defects,Preterm,Maternal diabetes,,A|B|D|E,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
BSCN9200,Family Health,AI,The first period of reactivity occurs during:,First 30–60 minutes,1–3 hours,3–8 hours,12 hours,,,A,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
BSCN9200,Family Health,AI,Cold stress in a newborn can lead to:,Hyperglycemia,Hypoglycemia,Hypertension,Hyperthermia,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
BSCN9200,Family Health,AI,Normal newborn respiratory rate is:,10–20 breaths/min,20–30 breaths/min,30–60 breaths/min,60–90 breaths/min,,,C,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
BSCN9200,Family Health,AI,A newborn temperature <36.0°C should be:,Ignored,Rechecked in 24 hours,Managed with skin‑to‑skin,Treated with cold packs,,,C,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
BSCN9200,Family Health,AI,Caput succedaneum is:,Blood under periosteum,Swelling crossing suture lines,Fluid that does not cross sutures,A skull fracture,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
BSCN9200,Family Health,AI,Cephalohematoma increases risk for:,Hypoglycemia,Jaundice,Respiratory distress,Sepsis,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
BSCN9200,Family Health,AI,Best newborn visual distance is:,5 cm,10 cm,17–20 cm,50 cm,,,C,Leifer's Introduction to Maternity & Pediatric Nursing,11 - The Term Newborn
